Lat,Long,Vp,Vs,Rho
29.0,65.0,6.71201,3.8258400000000004,2828.63
29.0,66.0,6.69901,3.81844,2823.15
29.0,67.0,6.779529999999999,3.84799,2857.64
29.0,68.0,7.03934,3.97159,2967.97
29.0,69.0,7.08856,4.01652,2988.14
29.0,70.0,7.20868,4.09262,3038.5
29.0,71.0,7.16144,4.02064,3020.1
29.0,72.0,7.07607,4.02325,2982.06
29.0,73.0,7.14,4.0596,3009.0
29.0,74.0,7.25246,4.12354,3056.4
29.0,75.0,7.23742,4.09237,3050.97
29.0,76.0,7.2198400000000005,4.04939,3044.89
29.0,77.0,7.23739,4.05923,3052.29
29.0,78.0,7.245,4.0635,3055.5
29.0,79.0,7.1827700000000005,4.03912,3035.46
29.0,80.0,7.03245,3.98023,2987.05
29.0,81.0,6.94623,3.9424200000000003,2956.91
29.0,82.0,6.661239999999999,3.82773,2863.34
29.0,83.0,6.5797,3.7808699999999997,2828.29
29.0,84.0,6.5059,3.73847,2796.57
29.0,85.0,6.47833,3.72262,2784.71
29.0,86.0,6.46005,3.71212,2776.86
29.0,87.0,6.42059,3.6894400000000003,2759.9
29.0,88.0,6.365,3.6575,2736.0
29.0,89.0,6.365,3.6575,2736.0
29.0,90.0,6.365,3.6575,2736.0
29.0,91.0,6.365,3.6575,2736.0
29.0,92.0,6.365,3.6575,2736.0
29.0,93.0,6.365,3.6575,2736.0
29.0,94.0,6.365,3.6575,2736.0
29.0,95.0,6.42273,3.69067,2760.81
29.0,96.0,6.3783199999999995,3.66515,2741.72
29.0,97.0,6.38761,3.6704899999999996,2745.72
29.0,98.0,6.365,3.6575,2736.0
29.0,99.0,6.39865,3.6768400000000003,2750.46
29.0,100.0,6.61362,3.78477,2814.49
29.0,101.0,6.8344499999999995,3.8956399999999998,2880.23
29.0,102.0,6.90463,3.93564,2909.81
29.0,103.0,7.13443,4.0666199999999995,3006.65
29.0,104.0,7.294569999999999,4.1572,3076.99
29.0,105.0,7.32751,4.1760600000000005,3090.55
29.0,106.0,7.2738000000000005,4.14551,3067.65
29.0,107.0,7.27418,4.14576,3067.67
29.0,108.0,7.29788,4.15979,3075.53
29.0,109.0,7.31726,4.17084,3083.7
29.0,110.0,7.17717,4.09099,3024.67
29.0,111.0,7.09525,4.0466,2996.19
29.0,112.0,7.07759,4.03722,2990.53
29.0,113.0,7.1595699999999995,4.08398,3025.17
29.0,114.0,7.1,4.05,3000.0
29.0,115.0,7.0579,4.02599,2982.21
29.0,116.0,7.004770000000001,3.98197,2965.69
29.0,117.0,6.87983,3.83999,2943.48
29.0,118.0,6.5343800000000005,3.60593,2813.52
29.0,119.0,6.31454,3.4443,2736.3
29.0,120.0,6.2859300000000005,3.42869,2723.91
29.0,121.0,6.30641,3.43986,2732.78
30.0,-116.0,6.93367,3.89181,2988.07
30.0,-115.0,6.3646899999999995,3.47165,2758.03
30.0,-113.0,6.50369,3.55688,2809.06
30.0,-112.0,6.66254,3.63411,2887.1
30.0,-111.0,6.81671,3.71821,2953.91
30.0,-110.0,6.83578,3.72861,2962.17
30.0,-109.0,6.691859999999999,3.6501,2899.8
30.0,-108.0,6.429189999999999,3.50683,2785.98
30.0,-107.0,6.45759,3.52232,2798.29
30.0,-106.0,6.49149,3.54081,2812.98
30.0,-105.0,6.60221,3.6012,2860.96
30.0,-104.0,6.77387,3.77473,2896.6
30.0,-103.0,7.07221,4.03116,2980.43
30.0,-102.0,7.25959,4.13532,3059.4
30.0,-101.0,7.35,4.179,3097.5
30.0,-100.0,7.22954,4.1105100000000006,3046.73
30.0,-99.0,7.08667,4.02928,2986.53
30.0,-98.0,6.89267,3.92071,2905.31
30.0,-97.0,6.71286,3.82341,2831.07
30.0,-96.0,7.11385,4.0518,3000.19
30.0,-95.0,7.16929,4.08338,3023.57
30.0,-94.0,6.9358699999999995,3.95043,2925.13
30.0,-93.0,6.81717,3.88282,2875.07
30.0,-92.0,6.959029999999999,3.9636199999999997,2934.89
30.0,-91.0,7.1778699999999995,4.08827,3027.19
30.0,-90.0,7.23367,4.12004,3050.72
30.0,-89.0,7.320720000000001,4.1693500000000006,3085.32
30.0,-88.0,7.25527,4.10996,3068.49
30.0,-87.0,7.30094,4.15816,3077.53
30.0,-86.0,7.44099,4.2374,3132.69
30.0,-85.0,7.3964099999999995,4.21217,3115.13
30.0,-84.0,7.21525,4.1095500000000005,3042.95
30.0,-83.0,7.23903,4.1231,3052.98
30.0,-82.0,7.245,4.1265,3055.5
30.0,-10.0,6.90427,3.79027,2989.6
30.0,-9.0,7.16676,4.04044,3042.46
30.0,-8.0,7.199199999999999,4.10041,3036.18
30.0,-7.0,7.091600000000001,4.042590000000001,2994.02
30.0,-6.0,7.152399999999999,4.0761199999999995,3018.64
30.0,-5.0,7.1960500000000005,4.10114,3037.19
30.0,-4.0,7.140029999999999,4.07283,3016.91
30.0,-3.0,7.16998,4.08992,3029.57
30.0,-2.0,7.336180000000001,4.18472,3099.8
30.0,-1.0,7.233560000000001,4.126189999999999,3056.43
30.0,0.0,7.35584,4.195939999999999,3108.1
30.0,1.0,7.24641,4.133520000000001,3061.86
30.0,2.0,7.18265,4.09715,3034.92
30.0,3.0,7.171,4.0905,3030.0
30.0,4.0,7.12331,4.0633,3009.85
30.0,5.0,7.14179,4.073840000000001,3017.66
30.0,6.0,7.26265,4.14278,3068.73
30.0,7.0,7.30362,4.16615,3086.04
30.0,8.0,7.20605,4.1105,3044.81
30.0,9.0,7.14074,4.07324,3017.21
30.0,10.0,7.13231,4.06843,3013.65
30.0,11.0,7.294560000000001,4.1609799999999995,3082.21
30.0,12.0,7.139819999999999,4.0727199999999995,3016.83
30.0,13.0,7.21326,4.11461,3047.86
30.0,14.0,7.25784,4.14004,3066.69
30.0,15.0,7.404739999999999,4.2238299999999995,3128.76
30.0,16.0,7.412109999999999,4.22804,3131.88
30.0,17.0,7.35771,4.197,3108.89
30.0,18.0,7.313,4.1715,3090.0
30.0,19.0,7.354010000000001,4.19489,3107.33
30.0,20.0,7.291810000000001,4.15941,3081.05
30.0,21.0,7.294029999999999,4.16068,3081.99
30.0,22.0,7.11604,3.98738,3037.81
30.0,23.0,6.72295,3.6670599999999998,2913.28
30.0,24.0,6.43354,3.50921,2787.87
30.0,25.0,6.44053,3.51302,2790.9
30.0,26.0,6.31262,3.44325,2735.47
30.0,27.0,6.30206,3.43749,2730.89
30.0,28.0,6.33992,3.4581399999999998,2747.3
30.0,29.0,6.30905,3.4413,2733.92
30.0,30.0,6.6244700000000005,3.61335,2870.6
30.0,31.0,6.761010000000001,3.6878200000000003,2929.77
30.0,32.0,6.8778500000000005,3.76624,2966.04
30.0,33.0,6.98586,3.8194299999999997,3018.44
30.0,34.0,6.82985,3.72537,2959.6
30.0,35.0,6.86912,3.81181,2948.5
30.0,36.0,7.01438,4.00116,2963.82
30.0,37.0,7.1922299999999995,4.102609999999999,3038.97
30.0,38.0,7.1996,4.10681,3042.08
30.0,39.0,7.2176599999999995,4.11712,3049.72
30.0,40.0,7.28106,4.151590000000001,3074.93
30.0,41.0,7.23999,4.12766,3057.11
30.0,42.0,7.2004399999999995,4.10112,3036.71
30.0,43.0,7.20418,4.10325,3038.28
30.0,44.0,7.24045,4.1239099999999995,3053.58
30.0,45.0,7.177779999999999,4.08822,3027.15
30.0,46.0,6.95109,3.9591,2931.55
30.0,47.0,7.0041400000000005,3.98932,2953.92
30.0,48.0,6.96875,3.96409,2937.41
30.0,49.0,7.02724,3.9954899999999998,2961.48
30.0,50.0,7.04159,4.00365,2967.53
30.0,51.0,6.87422,3.91358,2896.99
30.0,52.0,6.68669,3.81141,2817.96
30.0,53.0,6.707229999999999,3.82312,2826.62
30.0,54.0,6.75773,3.8519099999999997,2847.9
30.0,55.0,6.81204,3.88286,2870.79
30.0,56.0,6.86,3.9101999999999997,2891.0
30.0,57.0,6.8946499999999995,3.92995,2905.6
30.0,58.0,6.9885399999999995,3.9834699999999996,2945.17
30.0,59.0,6.892510000000001,3.92873,2904.7
30.0,60.0,6.77982,3.8645,2857.21
30.0,61.0,6.84985,3.90442,2886.72
30.0,62.0,6.80006,3.87604,2865.74
30.0,63.0,6.76417,3.85557,2850.61
30.0,64.0,6.70258,3.82047,2824.66
30.0,65.0,6.77566,3.86213,2855.46
30.0,66.0,6.74036,3.84201,2840.58
30.0,67.0,6.69161,3.81806,2827.02
30.0,68.0,6.71401,3.83825,2849.97
30.0,69.0,6.63381,3.80026,2830.24
30.0,70.0,6.61323,3.78107,2827.74
30.0,71.0,7.12364,3.99986,3004.14
30.0,72.0,7.01769,3.96482,2958.47
30.0,73.0,7.10271,4.0384,2993.29
30.0,74.0,7.23093,4.06971,3049.0
30.0,75.0,7.1657,4.01902,3022.05
30.0,76.0,7.14962,4.01001,3015.28
30.0,77.0,7.16701,4.01976,3022.61
30.0,78.0,6.97105,3.94563,2961.06
30.0,79.0,6.65179,3.8223000000000003,2859.28
30.0,80.0,6.59934,3.79216,2836.73
30.0,81.0,6.52373,3.74871,2804.23
30.0,82.0,6.47973,3.72343,2785.32
30.0,83.0,6.39993,3.6775700000000002,2751.02
30.0,84.0,6.393890000000001,3.6740999999999997,2748.42
30.0,85.0,6.365,3.6575,2736.0
30.0,86.0,6.365,3.6575,2736.0
30.0,87.0,6.365,3.6575,2736.0
30.0,88.0,6.365,3.6575,2736.0
30.0,89.0,6.365,3.6575,2736.0
30.0,90.0,6.365,3.6575,2736.0
30.0,91.0,6.365,3.6575,2736.0
30.0,92.0,6.365,3.6575,2736.0
30.0,93.0,6.365,3.6575,2736.0
30.0,94.0,6.365,3.6575,2736.0
30.0,95.0,6.37152,3.66125,2738.8
30.0,96.0,6.365,3.6575,2736.0
30.0,97.0,6.365,3.6575,2736.0
30.0,98.0,6.365,3.6575,2736.0
30.0,99.0,6.365,3.6575,2736.0
30.0,100.0,6.365,3.6575,2736.0
30.0,101.0,6.63329,3.79308,2817.49
30.0,102.0,6.75936,3.86033,2862.23
30.0,103.0,7.10792,4.05151,2995.48
30.0,104.0,7.19263,4.09813,3037.92
30.0,105.0,7.199649999999999,4.10067,3046.81
30.0,106.0,7.245,4.1265,3066.0
30.0,107.0,7.23933,4.12378,3061.54
30.0,108.0,7.228020000000001,4.11965,3047.41
30.0,109.0,7.327319999999999,4.17657,3087.94
30.0,110.0,7.35,4.1895,3097.5
30.0,111.0,7.31451,4.17028,3085.18
30.0,112.0,7.288189999999999,4.15735,3079.52
30.0,113.0,7.26169,4.14223,3068.32
30.0,114.0,7.0748500000000005,4.03565,2989.37
30.0,115.0,7.029,4.0095,2970.0
30.0,116.0,7.0243199999999995,4.00683,2968.02
30.0,117.0,6.99065,3.9876199999999997,2953.8
30.0,118.0,6.78536,3.82931,2884.87
30.0,119.0,6.5023,3.54671,2817.66
30.0,120.0,6.581720000000001,3.59003,2852.08
30.0,121.0,6.97984,3.92117,2965.21
31.0,-116.0,6.497,3.5618000000000003,2812.66
31.0,-115.0,6.37794,3.47888,2763.77
31.0,-114.0,6.49713,3.54855,2810.86
31.0,-113.0,6.86781,3.76164,2960.84
31.0,-112.0,6.82972,3.7253000000000003,2959.55
31.0,-111.0,6.78107,3.69876,2938.46
31.0,-110.0,6.67367,3.64018,2891.92
31.0,-109.0,6.51883,3.55572,2824.82
31.0,-108.0,6.7016599999999995,3.69894,2881.4
31.0,-107.0,6.78693,3.74667,2919.32
31.0,-106.0,6.8176000000000005,3.76593,2931.38
31.0,-105.0,7.03408,3.8882399999999997,3023.14
31.0,-104.0,7.20643,4.10767,3037.0
31.0,-103.0,7.33641,4.18175,3091.77
31.0,-102.0,7.2942,4.15321,3073.98
31.0,-101.0,7.302560000000001,4.155279999999999,3083.27
31.0,-100.0,7.26338,4.12975,3061.0
31.0,-99.0,7.173430000000001,4.07861,3023.09
31.0,-98.0,7.09244,4.03256,2988.96
31.0,-97.0,6.97887,3.9696700000000003,2941.62
31.0,-96.0,7.08255,4.0280700000000005,2985.15
31.0,-95.0,7.20188,4.09649,3035.61
31.0,-94.0,7.181439999999999,4.08992,3028.58
31.0,-93.0,7.15796,4.07573,3018.42
31.0,-92.0,7.20686,4.10263,3038.74
31.0,-91.0,7.22083,4.10962,3044.33
31.0,-90.0,7.28542,4.14534,3071.24
31.0,-89.0,7.32141,4.1647,3086.06
31.0,-88.0,7.338229999999999,4.17312,3092.79
31.0,-87.0,7.3136,4.1608,3082.94
31.0,-86.0,7.253010000000001,4.12941,3058.36
31.0,-85.0,7.237229999999999,4.120640000000001,3051.77
31.0,-84.0,7.21178,4.10758,3041.49
31.0,-83.0,7.245,4.1265,3055.5
31.0,-82.0,7.245,4.1265,3055.5
31.0,-9.0,7.14064,4.06818,3010.68
31.0,-8.0,7.02391,4.00187,2961.33
31.0,-7.0,7.00881,3.99398,2954.45
31.0,-6.0,6.95473,3.9661,2935.91
31.0,-5.0,6.95846,3.9692600000000002,2940.19
31.0,-4.0,7.09958,4.04976,2999.82
31.0,-3.0,7.2518,4.13659,3064.14
31.0,-2.0,7.4364099999999995,4.241890000000001,3142.14
31.0,-1.0,7.35714,4.196680000000001,3108.65
31.0,0.0,7.27569,4.15022,3074.23
31.0,1.0,7.17754,4.09423,3032.76
31.0,2.0,7.171,4.0905,3030.0
31.0,3.0,7.171,4.0905,3030.0
31.0,4.0,7.1284,4.0662,3012.0
31.0,5.0,7.18759,4.09997,3037.01
31.0,6.0,7.25527,4.13857,3065.61
31.0,7.0,7.26694,4.14523,3070.54
31.0,8.0,7.313,4.1715,3090.0
31.0,9.0,7.30207,4.1652700000000005,3085.38
31.0,10.0,7.23265,4.12567,3056.05
31.0,11.0,7.1467,4.07664,3019.73
31.0,12.0,7.196689999999999,4.10515,3040.85
31.0,13.0,7.29788,4.16287,3083.61
31.0,14.0,7.36228,4.19961,3110.82
31.0,15.0,7.44238,4.24092,3137.04
31.0,16.0,7.230449999999999,4.11815,3044.23
31.0,17.0,6.96567,3.9505500000000002,2942.57
31.0,18.0,7.02821,3.92654,2997.17
31.0,20.0,6.85194,3.9085,2895.19
31.0,21.0,6.74368,3.84631,2849.63
31.0,22.0,6.31516,3.4606399999999997,2729.64
31.0,23.0,6.30417,3.43864,2731.81
31.0,24.0,6.28052,3.42574,2721.56
31.0,25.0,6.30346,3.43825,2731.5
31.0,26.0,6.39715,3.49545,2766.14
31.0,27.0,6.58383,3.6149899999999997,2838.1
31.0,28.0,6.5137,3.6393299999999997,2809.61
31.0,29.0,6.48462,3.54877,2798.56
31.0,30.0,6.34564,3.4612600000000002,2749.78
31.0,31.0,6.37869,3.47928,2764.1
31.0,32.0,6.61066,3.6517,2840.71
31.0,33.0,7.03341,3.8867,3021.61
31.0,34.0,6.87259,3.79617,2953.38
31.0,35.0,6.92798,3.92444,2939.18
31.0,36.0,6.94013,3.9588,2932.45
31.0,37.0,6.9814099999999994,3.98235,2949.89
31.0,38.0,7.0115,3.9979699999999996,2961.17
31.0,39.0,7.11144,4.05481,3003.24
31.0,40.0,7.20134,4.10163,3037.09
31.0,41.0,7.19625,4.09873,3034.94
31.0,42.0,7.245,4.1265,3055.5
31.0,43.0,7.245,4.1265,3055.5
31.0,44.0,7.16691,4.08202,3022.57
31.0,45.0,7.17185,4.08484,3024.65
31.0,46.0,6.9937700000000005,3.9834099999999997,2949.54
31.0,47.0,7.01006,3.99269,2956.42
31.0,48.0,6.98575,3.97596,2945.26
31.0,49.0,6.90613,3.9266300000000003,2910.44
31.0,50.0,7.01175,3.98758,2954.95
31.0,51.0,6.66308,3.79793,2808.01
31.0,52.0,6.71232,3.82602,2828.76
31.0,53.0,6.82332,3.88929,2875.54
31.0,54.0,6.870220000000001,3.91603,2895.31
31.0,55.0,6.8918800000000005,3.9283699999999997,2904.43
31.0,56.0,6.88742,3.92583,2902.56
31.0,57.0,6.92384,3.94659,2917.9
31.0,58.0,6.9411499999999995,3.95646,2925.2
31.0,59.0,6.83124,3.8938,2878.88
31.0,60.0,6.77046,3.8591599999999997,2853.27
31.0,61.0,6.86,3.9101999999999997,2891.0
31.0,62.0,6.86029,3.9103600000000003,2891.12
31.0,63.0,6.86,3.9101999999999997,2891.0
31.0,64.0,6.81672,3.88553,2872.76
31.0,65.0,6.7681700000000005,3.85786,2852.3
31.0,66.0,6.56157,3.75638,2794.87
31.0,67.0,6.365,3.6575,2736.0
31.0,68.0,6.365,3.6575,2736.0
31.0,69.0,6.38341,3.66808,2743.91
31.0,70.0,6.58112,3.7634000000000003,2818.12
31.0,71.0,7.21254,4.0453,3041.81
31.0,72.0,7.00526,3.92904,2954.39
31.0,73.0,6.970689999999999,3.94813,2938.26
31.0,74.0,7.04727,3.96249,2971.71
31.0,75.0,7.11442,3.99026,3000.43
31.0,76.0,7.11595,3.99426,3002.92
31.0,77.0,6.88775,3.92779,2942.96
31.0,78.0,6.67303,3.8345100000000003,2868.41
31.0,79.0,6.47511,3.72077,2783.33
31.0,80.0,6.4440100000000005,3.7029,2769.96
31.0,81.0,6.407109999999999,3.6816999999999998,2754.1
31.0,82.0,6.365,3.6575,2736.0
31.0,83.0,6.365,3.6575,2736.0
31.0,84.0,6.365,3.6575,2736.0
31.0,85.0,6.365,3.6575,2736.0
31.0,86.0,6.365,3.6575,2736.0
31.0,87.0,6.365,3.6575,2736.0
31.0,88.0,6.365,3.6575,2736.0
31.0,89.0,6.365,3.6575,2736.0
31.0,90.0,6.365,3.6575,2736.0
31.0,91.0,6.365,3.6575,2736.0
31.0,92.0,6.365,3.6575,2736.0
31.0,93.0,6.365,3.6575,2736.0
31.0,94.0,6.365,3.6575,2736.0
31.0,95.0,6.365,3.6575,2736.0
31.0,96.0,6.365,3.6575,2736.0
31.0,97.0,6.365,3.6575,2736.0
31.0,98.0,6.365,3.6575,2736.0
31.0,99.0,6.365,3.6575,2736.0
31.0,100.0,6.365,3.6575,2736.0
31.0,101.0,6.3837600000000005,3.66828,2744.06
31.0,102.0,6.68947,3.8257,2842.26
31.0,103.0,6.98191,3.97969,2942.38
31.0,104.0,7.30436,4.162649999999999,3081.66
31.0,105.0,7.245,4.1265,3066.0
31.0,106.0,7.245,4.1265,3066.0
31.0,107.0,7.245,4.1265,3066.0
31.0,108.0,7.28428,4.1500699999999995,3077.78
31.0,109.0,7.332140000000001,4.17932,3089.97
31.0,110.0,7.35,4.1895,3097.5
31.0,111.0,7.35,4.1895,3097.5
31.0,112.0,7.31203,4.17012,3087.43
31.0,113.0,7.07246,4.03429,2988.36
31.0,114.0,6.96483,3.9814000000000003,2957.68
31.0,115.0,6.8948100000000005,3.9424,2929.74
31.0,116.0,6.90401,3.94904,2936.05
31.0,117.0,6.98559,3.9860100000000003,2953.87
31.0,118.0,6.91384,3.94381,2921.34
31.0,119.0,6.7855,3.82883,2885.18
31.0,120.0,6.77729,3.79662,2893.61
31.0,121.0,6.7433000000000005,3.71942,2900.6
32.0,-117.0,6.98309,3.9716199999999997,2964.91
32.0,-116.0,6.7961,3.71755,2939.84
32.0,-115.0,6.69674,3.65277,2901.92
32.0,-114.0,6.66338,3.63457,2887.47
32.0,-113.0,6.77493,3.69542,2935.8
32.0,-112.0,6.88942,3.75787,2985.42
32.0,-111.0,6.91021,3.76921,2994.43
32.0,-110.0,6.78071,3.69857,2938.31
32.0,-109.0,6.84392,3.78897,2938.43
32.0,-108.0,7.159470000000001,4.0775,3013.57
32.0,-107.0,7.1162,4.05497,2997.62
32.0,-106.0,7.1549,4.07829,3015.28
32.0,-105.0,7.308020000000001,4.16557,3079.81
32.0,-104.0,7.35,4.1895,3097.5
32.0,-103.0,7.344939999999999,4.18661,3095.37
32.0,-102.0,7.21858,4.11363,3045.99
32.0,-101.0,7.1856800000000005,4.09271,3040.9
32.0,-100.0,7.122739999999999,4.05368,3008.62
32.0,-99.0,7.16665,4.07921,3028.12
32.0,-98.0,7.28756,4.1435,3071.19
32.0,-97.0,7.01206,3.98686,2955.08
32.0,-96.0,7.02029,3.99154,2958.55
32.0,-95.0,7.17211,4.07786,3022.53
32.0,-94.0,7.20992,4.09935,3038.47
32.0,-93.0,7.1087299999999995,4.04182,2995.82
32.0,-92.0,7.2671,4.13187,3062.56
32.0,-91.0,7.28,4.1392,3068.0
32.0,-90.0,7.30358,4.152609999999999,3077.94
32.0,-89.0,7.35,4.179,3097.5
32.0,-88.0,7.35,4.179,3097.5
32.0,-87.0,7.35,4.179,3097.5
32.0,-86.0,7.33696,4.17159,3092.01
32.0,-85.0,7.27471,4.1386899999999995,3066.55
32.0,-84.0,7.21966,4.11207,3044.81
32.0,-83.0,7.245,4.1265,3055.5
32.0,-82.0,7.23154,4.1188,3049.57
32.0,-81.0,6.9961899999999995,3.9842,2946.21
32.0,-9.0,6.79367,3.8381399999999997,2879.86
32.0,-8.0,6.85482,3.90725,2888.82
32.0,-7.0,6.74643,3.84546,2843.14
32.0,-6.0,6.92664,3.95002,2923.89
32.0,-5.0,6.91577,3.9444299999999997,2920.89
32.0,-4.0,6.8443000000000005,3.9041,2891.85
32.0,-3.0,7.06762,4.03153,2986.32
32.0,-2.0,7.16603,4.08766,3027.9
32.0,-1.0,7.23992,4.12981,3059.12
32.0,0.0,7.34732,4.19108,3104.5
32.0,1.0,7.2147,4.11543,3048.47
32.0,2.0,7.11898,4.06083,3008.02
32.0,3.0,7.09693,4.04825,2998.7
32.0,4.0,7.11365,4.05778,3005.77
32.0,5.0,7.171,4.0905,3030.0
32.0,6.0,7.17629,4.09352,3032.24
32.0,7.0,7.21265,4.11426,3047.6
32.0,8.0,7.24726,4.134,3062.22
32.0,9.0,7.23529,4.1271700000000004,3057.16
32.0,10.0,7.16742,4.08846,3028.49
32.0,11.0,6.91497,3.94446,2921.82
32.0,12.0,7.00004,3.99298,2957.76
32.0,13.0,7.1444600000000005,4.07536,3018.79
32.0,14.0,7.25669,4.13938,3066.21
32.0,15.0,7.1281300000000005,4.06304,3006.66
32.0,20.0,6.82659,3.8723400000000003,2891.7
32.0,21.0,6.76303,3.85779,2857.62
32.0,22.0,6.44959,3.57948,2768.21
32.0,23.0,6.51135,3.56481,2808.71
32.0,24.0,6.688770000000001,3.71342,2876.13
32.0,25.0,6.6443,3.7568699999999997,2859.24
32.0,35.0,6.96196,3.97126,2941.67
32.0,36.0,6.82739,3.89367,2884.04
32.0,37.0,6.835649999999999,3.89753,2886.74
32.0,38.0,6.83697,3.89507,2884.32
32.0,39.0,6.88876,3.9236,2905.26
32.0,40.0,7.05716,4.01951,2976.28
32.0,41.0,7.084560000000001,4.03512,2987.84
32.0,42.0,7.111140000000001,4.050260000000001,2999.05
32.0,43.0,7.0867700000000005,4.03638,2988.77
32.0,44.0,7.0303,4.00421,2964.95
32.0,45.0,7.0426,4.01122,2970.14
32.0,46.0,7.10438,4.04641,2996.19
32.0,47.0,6.75848,3.84478,2848.87
32.0,48.0,6.777939999999999,3.8545700000000003,2856.67
32.0,49.0,6.75795,3.84238,2847.99
32.0,50.0,6.72,3.8243,2832.0
32.0,51.0,6.74096,3.84234,2840.83
32.0,52.0,6.8471,3.90285,2885.56
32.0,53.0,6.90058,3.9333299999999998,2908.1
32.0,54.0,6.93,3.9501,2920.5
32.0,55.0,6.876720000000001,3.91973,2898.05
32.0,56.0,6.91224,3.93998,2913.02
32.0,57.0,7.046600000000001,4.01656,2969.64
32.0,58.0,7.019310000000001,4.00101,2958.14
32.0,59.0,6.876510000000001,3.91961,2897.96
32.0,60.0,6.90579,3.9363,2910.3
32.0,61.0,6.91802,3.94327,2915.45
32.0,62.0,6.92717,3.9484899999999996,2919.31
32.0,63.0,6.86416,3.91257,2892.75
32.0,64.0,6.86,3.9101999999999997,2891.0
32.0,65.0,6.7610600000000005,3.8538099999999997,2849.31
32.0,66.0,6.50579,3.7265,2774.86
32.0,67.0,6.365,3.6575,2736.0
32.0,68.0,6.365,3.6575,2736.0
32.0,69.0,6.365,3.6575,2736.0
32.0,70.0,6.53416,3.73463,2796.88
32.0,71.0,7.0845,3.99284,2999.22
32.0,72.0,6.93565,3.8899899999999996,2925.03
32.0,73.0,6.90188,3.87106,2910.79
32.0,74.0,7.09703,3.98051,2993.1
32.0,75.0,6.97527,3.94595,2961.63
32.0,76.0,6.63104,3.81037,2850.36
32.0,77.0,6.54498,3.76092,2813.36
32.0,78.0,6.49401,3.73163,2791.45
32.0,79.0,6.4597,3.71191,2776.7
32.0,80.0,6.365,3.6575,2736.0
32.0,81.0,6.365,3.6575,2736.0
32.0,82.0,6.365,3.6575,2736.0
32.0,83.0,6.365,3.6575,2736.0
32.0,84.0,6.365,3.6575,2736.0
32.0,85.0,6.365,3.6575,2736.0
32.0,86.0,6.365,3.6575,2736.0
32.0,87.0,6.365,3.6575,2736.0
32.0,88.0,6.365,3.6575,2736.0
32.0,89.0,6.365,3.6575,2736.0
32.0,90.0,6.365,3.6575,2736.0
32.0,91.0,6.365,3.6575,2736.0
32.0,92.0,6.365,3.6575,2736.0
32.0,93.0,6.365,3.6575,2736.0
32.0,94.0,6.365,3.6575,2736.0
32.0,95.0,6.365,3.6575,2736.0
32.0,96.0,6.365,3.6575,2736.0
32.0,97.0,6.365,3.6575,2736.0
32.0,98.0,6.365,3.6575,2736.0
32.0,99.0,6.365,3.6575,2736.0
32.0,100.0,6.365,3.6575,2736.0
32.0,101.0,6.365,3.6575,2736.0
32.0,102.0,6.70825,3.83273,2843.48
32.0,103.0,6.93928,3.95539,2924.41
32.0,104.0,7.05574,4.0204,2979.02
32.0,105.0,7.14018,4.0678,3017.58
32.0,106.0,7.19037,4.0963400000000005,3039.0
32.0,107.0,7.234520000000001,4.12147,3057.76
32.0,108.0,7.199,4.10076,3044.66
32.0,109.0,7.18604,4.09506,3032.37
32.0,110.0,7.2512,4.13318,3055.86
32.0,111.0,7.3034099999999995,4.16294,3077.87
32.0,112.0,7.25976,4.13978,3063.98
32.0,113.0,7.091609999999999,4.04599,2997.8
32.0,114.0,6.99238,4.00051,2975.23
32.0,115.0,6.8941099999999995,3.94701,2938.15
32.0,116.0,6.83779,3.92168,2926.17
32.0,117.0,6.91481,3.9589499999999997,2947.13
32.0,118.0,6.75013,3.73348,2902.74
32.0,119.0,6.852189999999999,3.89377,2901.73
32.0,120.0,6.97018,3.9759499999999997,2945.15
32.0,121.0,6.94334,3.8764499999999997,2970.22
33.0,-117.0,7.0835,3.96775,3017.55
33.0,-116.0,6.90374,3.7656799999999997,2991.62
33.0,-115.0,6.85941,3.7414899999999998,2972.41
33.0,-114.0,6.87595,3.75052,2979.58
33.0,-113.0,6.876720000000001,3.75094,2979.91
33.0,-112.0,6.87652,3.75083,2979.82
33.0,-111.0,6.91773,3.77331,2997.68
33.0,-110.0,6.77676,3.7169499999999998,2926.64
33.0,-109.0,7.05288,4.01321,2975.65
33.0,-108.0,7.0114399999999995,3.99392,2952.04
33.0,-107.0,7.06142,4.02261,2973.31
33.0,-106.0,7.08669,4.03942,2986.54
33.0,-105.0,7.28386,4.151800000000001,3069.63
33.0,-104.0,7.32164,4.17333,3085.55
33.0,-103.0,7.25723,4.13662,3058.4
33.0,-102.0,7.16676,4.083,3028.59
33.0,-101.0,7.10173,4.0449,3005.37
33.0,-100.0,7.065600000000001,4.02432,2990.08
33.0,-99.0,7.16696,4.082050000000001,3032.97
33.0,-98.0,7.27181,4.1399099999999995,3074.04
33.0,-97.0,7.19127,4.09472,3041.18
33.0,-96.0,7.09163,4.03299,2990.19
33.0,-95.0,7.22382,4.10726,3044.32
33.0,-94.0,7.20035,4.09391,3034.43
33.0,-93.0,7.2105,4.09969,3038.71
33.0,-92.0,7.26366,4.12991,3061.11
33.0,-91.0,7.31513,4.1591700000000005,3082.8
33.0,-90.0,7.30765,4.15611,3081.75
33.0,-89.0,7.26842,4.13821,3073.02
33.0,-88.0,7.34109,4.17455,3094.83
33.0,-87.0,7.35,4.179,3097.5
