Lat,Long,Vp,Vs,Rho
-31.0,-67.0,5.99404,3.49652,2717.3
-31.0,-66.0,6.03649,3.5133,2716.8
-31.0,-65.0,6.13416,3.55982,2735.23
-31.0,-64.0,6.1936800000000005,3.55816,2733.96
-31.0,-63.0,6.30091,3.59761,2764.27
-31.0,-62.0,6.4125,3.66133,2813.23
-31.0,-61.0,6.448,3.6816,2828.8
-31.0,-60.0,6.3548599999999995,3.65198,2808.69
-31.0,-59.0,6.18345,3.5864000000000003,2761.94
-31.0,-58.0,6.183140000000001,3.58622,2761.8
-31.0,-57.0,6.19021,3.59032,2764.96
-31.0,-56.0,6.23409,3.61577,2784.56
-31.0,-55.0,6.25366,3.6025,2771.61
-31.0,-54.0,6.28279,3.60325,2770.39
-31.0,-53.0,6.435029999999999,3.7118,2848.18
-31.0,-52.0,6.4583900000000005,3.75003,2875.02
-31.0,-51.0,6.36564,3.7029099999999997,2854.21
-31.0,18.0,6.25224,3.6348000000000003,2818.13
-31.0,19.0,6.28078,3.64059,2817.8
-31.0,20.0,6.206770000000001,3.61671,2804.68
-31.0,21.0,6.2314,3.62656,2807.14
-31.0,22.0,6.27598,3.64439,2811.6
-31.0,23.0,6.25685,3.6367399999999996,2809.69
-31.0,24.0,6.23688,3.62875,2807.69
-31.0,25.0,6.26523,3.6493800000000003,2824.32
-31.0,26.0,6.43083,3.73504,2865.86
-31.0,27.0,6.43194,3.73791,2873.2
-31.0,28.0,6.30679,3.66729,2830.54
-31.0,29.0,6.22982,3.62593,2806.98
-31.0,116.0,6.417800000000001,3.7339,2879.56
-31.0,117.0,6.50046,3.77446,2893.75
-31.0,118.0,6.45221,3.74644,2872.27
-31.0,119.0,6.508310000000001,3.77902,2897.25
-31.0,120.0,6.45542,3.74831,2873.7
-31.0,121.0,6.448,3.744,2870.4
-31.0,122.0,6.491029999999999,3.7689899999999996,2889.56
-31.0,123.0,6.16536,3.5775900000000003,2749.93
-31.0,124.0,6.11466,3.5465,2731.22
-31.0,125.0,6.28366,3.64452,2806.7
-31.0,126.0,6.29155,3.6491,2810.23
-31.0,127.0,6.3,3.654,2814.0
-31.0,128.0,6.3,3.654,2814.0
-31.0,129.0,6.28979,3.6480799999999998,2809.44
-31.0,130.0,6.3,3.654,2814.0
-31.0,131.0,6.16299,3.57453,2752.8
-31.0,132.0,6.29369,3.6527399999999997,2805.6
-31.0,133.0,6.2321,3.61864,2774.29
-31.0,134.0,6.1578800000000005,3.57554,2741.25
-31.0,135.0,6.0853,3.5334,2708.94
-31.0,136.0,6.04024,3.5065,2690.6
-31.0,137.0,6.072439999999999,3.52401,2707.71
-31.0,138.0,6.04073,3.50951,2701.38
-31.0,139.0,6.01074,3.4939299999999998,2694.18
-31.0,140.0,5.99802,3.48591,2686.94
-31.0,141.0,5.88273,3.4185700000000003,2634.48
-31.0,142.0,5.94248,3.45296,2660.43
-31.0,143.0,6.06984,3.52249,2706.55
-31.0,144.0,6.13188,3.56271,2744.48
-31.0,145.0,6.174729999999999,3.5876300000000003,2763.72
-31.0,146.0,6.259510000000001,3.63707,2802.11
-31.0,147.0,6.24777,3.63058,2797.65
-31.0,148.0,6.17933,3.60286,2796.41
-31.0,149.0,6.195,3.612,2803.5
-31.0,150.0,6.25862,3.64616,2823.18
-31.0,151.0,6.36036,3.70152,2856.95
-31.0,152.0,6.3736999999999995,3.7092899999999998,2862.94
-30.0,-71.0,6.2037700000000005,3.61886,2812.37
-30.0,-70.0,6.25877,3.65095,2837.31
-30.0,-69.0,6.280189999999999,3.66131,2840.54
-30.0,-68.0,6.15057,3.58783,2788.26
-30.0,-67.0,5.93466,3.4618800000000003,2690.38
-30.0,-66.0,5.93354,3.45652,2678.22
-30.0,-65.0,6.1667700000000005,3.57875,2749.77
-30.0,-64.0,6.126720000000001,3.52125,2705.59
-30.0,-63.0,6.25221,3.56981,2742.91
-30.0,-62.0,6.3786000000000005,3.64198,2798.36
-30.0,-61.0,6.42361,3.66768,2818.1
-30.0,-60.0,6.31537,3.64729,2807.1
-30.0,-59.0,6.248729999999999,3.62426,2791.1
-30.0,-58.0,6.204350000000001,3.59852,2771.28
-30.0,-57.0,6.227939999999999,3.6121999999999996,2781.81
-30.0,-56.0,6.27145,3.6374400000000002,2801.25
-30.0,-55.0,6.216279999999999,3.60545,2776.61
-30.0,-54.0,6.26162,3.6103400000000003,2778.0
-30.0,-53.0,6.324,3.64914,2799.96
-30.0,-52.0,6.36838,3.69777,2834.96
-30.0,-51.0,6.45972,3.7511,2876.51
-30.0,17.0,6.28198,3.6623,2845.25
-30.0,18.0,6.465649999999999,3.70435,2851.53
-30.0,19.0,6.3597399999999995,3.66669,2821.34
-30.0,20.0,6.3,3.654,2814.0
-30.0,21.0,6.3,3.654,2814.0
-30.0,22.0,6.3,3.654,2814.0
-30.0,23.0,6.3,3.654,2814.0
-30.0,24.0,6.36299,3.69231,2837.99
-30.0,25.0,6.48666,3.76645,2887.61
-30.0,26.0,6.29913,3.65756,2804.13
-30.0,27.0,6.4483999999999995,3.74423,2870.58
-30.0,28.0,6.37061,3.6963600000000003,2842.24
-30.0,29.0,6.3,3.654,2814.0
-30.0,30.0,6.3,3.654,2814.0
-30.0,115.0,5.52823,3.09793,2639.64
-30.0,116.0,6.51,3.78,2898.0
-30.0,117.0,6.51,3.78,2898.0
-30.0,118.0,6.51147,3.78085,2898.65
-30.0,119.0,6.51,3.78,2898.0
-30.0,120.0,6.474489999999999,3.75938,2882.19
-30.0,121.0,6.48663,3.7664299999999997,2887.6
-30.0,122.0,6.51,3.78,2898.0
-30.0,123.0,6.41669,3.72582,2856.46
-30.0,124.0,6.30328,3.65769,2811.3
-30.0,125.0,6.24,3.6191999999999998,2787.2
-30.0,126.0,6.27751,3.64096,2803.96
-30.0,127.0,6.3,3.654,2814.0
-30.0,128.0,6.3,3.654,2814.0
-30.0,129.0,6.3,3.654,2814.0
-30.0,130.0,6.3,3.654,2814.0
-30.0,131.0,6.27959,3.64216,2804.88
-30.0,132.0,6.21626,3.60571,2775.94
-30.0,133.0,6.1107700000000005,3.5478,2721.18
-30.0,134.0,6.11604,3.55125,2722.62
-30.0,135.0,6.03655,3.50504,2687.36
-30.0,136.0,6.09025,3.53447,2715.36
-30.0,137.0,6.1,3.54,2720.0
-30.0,138.0,6.13315,3.55924,2734.78
-30.0,139.0,6.04443,3.50775,2695.22
-30.0,140.0,5.90758,3.42833,2634.2
-30.0,141.0,5.86205,3.40191,2613.9
-30.0,142.0,5.95517,3.4559499999999996,2655.42
-30.0,143.0,6.04196,3.50632,2694.12
-30.0,144.0,6.00941,3.48743,2679.61
-30.0,145.0,6.16962,3.5804,2751.04
-30.0,146.0,6.29223,3.65156,2805.72
-30.0,147.0,6.329140000000001,3.67298,2822.18
-30.0,148.0,6.31499,3.66935,2827.06
-30.0,149.0,6.33078,3.67989,2837.44
-30.0,150.0,6.23253,3.63215,2815.11
-30.0,151.0,6.38966,3.71857,2870.11
-30.0,152.0,6.3726899999999995,3.7087,2862.49
-29.0,-71.0,5.92469,3.45607,2685.86
-29.0,-70.0,6.245760000000001,3.64336,2831.41
-29.0,-69.0,6.24,3.64,2828.8
-29.0,-68.0,6.04629,3.527,2740.98
-29.0,-67.0,5.90943,3.4471700000000003,2678.94
-29.0,-66.0,5.92018,3.44672,2667.2
-29.0,-65.0,6.09743,3.53851,2718.85
-29.0,-64.0,6.12439,3.52488,2708.38
-29.0,-63.0,6.24751,3.56713,2740.84
-29.0,-62.0,6.3187,3.60777,2772.07
-29.0,-61.0,6.3488,3.62496,2785.28
-29.0,-60.0,6.24613,3.59078,2761.77
-29.0,-59.0,6.19655,3.594,2767.79
-29.0,-58.0,6.24788,3.62377,2790.72
-29.0,-57.0,6.29592,3.65163,2812.18
-29.0,-56.0,6.3,3.654,2814.0
-29.0,-55.0,6.24376,3.6213800000000003,2788.88
-29.0,-54.0,6.31831,3.64269,2802.86
-29.0,-53.0,6.30094,3.6462800000000004,2796.72
-29.0,-52.0,6.31255,3.66535,2810.1
-29.0,-51.0,6.09838,3.54099,2714.76
-29.0,-50.0,6.37848,3.70363,2839.45
-29.0,17.0,6.42122,3.6992399999999996,2856.0
-29.0,18.0,6.43094,3.69328,2840.19
-29.0,19.0,6.2610600000000005,3.63141,2796.6
-29.0,20.0,6.29754,3.6525700000000003,2812.9
-29.0,21.0,6.2988,3.65331,2813.47
-29.0,22.0,6.26539,3.63393,2798.54
-29.0,23.0,6.31587,3.66477,2817.45
-29.0,24.0,6.39738,3.71461,2847.87
-29.0,25.0,6.35529,3.69017,2829.13
-29.0,26.0,6.382770000000001,3.70612,2841.36
-29.0,27.0,6.4369700000000005,3.7376,2865.49
-29.0,28.0,6.39028,3.7089000000000003,2848.4
-29.0,29.0,6.3558699999999995,3.68798,2835.29
-29.0,30.0,6.41206,3.7214,2858.44
-29.0,31.0,6.4868500000000004,3.76843,2893.37
-29.0,115.0,6.34935,3.69525,2852.41
-29.0,116.0,6.49814,3.77311,2892.72
-29.0,117.0,6.51,3.78,2898.0
-29.0,118.0,6.51,3.78,2898.0
-29.0,119.0,6.51,3.78,2898.0
-29.0,120.0,6.51,3.78,2898.0
-29.0,121.0,6.51,3.78,2898.0
-29.0,122.0,6.51,3.78,2898.0
-29.0,123.0,6.47899,3.76199,2884.19
-29.0,124.0,6.352189999999999,3.68743,2829.92
-29.0,125.0,6.25185,3.6260700000000003,2792.49
-29.0,126.0,6.3,3.654,2814.0
-29.0,127.0,6.3,3.654,2814.0
-29.0,128.0,6.29883,3.6533200000000003,2813.48
-29.0,129.0,6.24975,3.62486,2791.56
-29.0,130.0,6.29364,3.65031,2811.16
-29.0,131.0,6.25655,3.6288,2794.59
-29.0,132.0,6.20641,3.5997199999999996,2772.2
-29.0,133.0,6.16775,3.5789,2751.2
-29.0,134.0,6.14287,3.5660100000000003,2736.48
-29.0,135.0,6.024100000000001,3.49677,2684.24
-29.0,136.0,5.96521,3.46178,2659.9
-29.0,137.0,6.01954,3.4933,2684.12
-29.0,138.0,6.13529,3.56048,2735.74
-29.0,139.0,6.1733400000000005,3.58256,2752.7
-29.0,140.0,6.09381,3.53641,2717.24
-29.0,141.0,5.96444,3.46133,2659.55
-29.0,142.0,5.92871,3.4406,2643.62
-29.0,143.0,5.97864,3.46957,2665.89
-29.0,144.0,5.978,3.4692,2665.6
-29.0,145.0,6.04713,3.50932,2696.43
-29.0,146.0,6.18168,3.5874,2756.42
-29.0,147.0,6.29211,3.65149,2805.66
-29.0,148.0,6.37569,3.6999899999999997,2842.93
-29.0,149.0,6.37392,3.69896,2842.14
-29.0,150.0,6.2425,3.6341900000000003,2811.56
-29.0,151.0,6.319520000000001,3.68048,2847.08
-29.0,152.0,6.378939999999999,3.71233,2865.29
-29.0,153.0,6.3561000000000005,3.70267,2866.06
-28.0,-71.0,5.68995,3.2796999999999996,2631.02
-28.0,-70.0,6.133859999999999,3.57809,2780.68
-28.0,-69.0,6.27733,3.6617800000000003,2845.72
-28.0,-68.0,6.160810000000001,3.59381,2792.9
-28.0,-67.0,5.97234,3.48436,2708.69
-28.0,-66.0,6.01401,3.49288,2688.53
-28.0,-65.0,6.04084,3.5056700000000003,2693.62
-28.0,-64.0,6.15364,3.53826,2718.66
-28.0,-63.0,6.2516099999999994,3.56947,2742.64
-28.0,-62.0,6.290850000000001,3.5918699999999997,2759.86
-28.0,-61.0,6.324,3.6108000000000002,2774.4
-28.0,-60.0,6.1880500000000005,3.5700100000000003,2747.21
-28.0,-59.0,6.20449,3.5986,2771.34
-28.0,-58.0,6.12644,3.55333,2736.48
-28.0,-57.0,6.15767,3.57145,2750.43
-28.0,-56.0,6.23341,3.61538,2784.26
-28.0,-55.0,6.18516,3.58739,2762.7
-28.0,-54.0,6.22115,3.58656,2759.66
-28.0,-53.0,6.146979999999999,3.52759,2708.64
-28.0,-52.0,5.98388,3.4745100000000004,2663.79
-28.0,-51.0,6.055560000000001,3.51613,2695.7
-28.0,-50.0,6.36471,3.69564,2833.32
-28.0,-49.0,6.02,3.4990799999999997,2690.81
-28.0,17.0,6.51,3.717,2856.0
-28.0,18.0,6.43173,3.69352,2840.35
-28.0,19.0,6.3,3.654,2814.0
-28.0,20.0,6.28458,3.64506,2807.11
-28.0,21.0,6.24342,3.62119,2788.73
-28.0,22.0,6.22591,3.6110300000000004,2780.9
-28.0,23.0,6.19137,3.59196,2763.22
-28.0,24.0,6.29536,3.65537,2802.45
-28.0,25.0,6.27698,3.6447,2794.27
-28.0,26.0,6.319,3.6691,2812.97
-28.0,27.0,6.34875,3.6863699999999997,2826.22
-28.0,28.0,6.40849,3.72106,2852.81
-28.0,29.0,6.448,3.744,2870.4
-28.0,30.0,6.47787,3.76134,2883.7
-28.0,31.0,6.51,3.78,2898.0
-28.0,32.0,6.456810000000001,3.7534099999999997,2887.36
-28.0,114.0,6.26891,3.65686,2841.9
-28.0,115.0,6.38658,3.7132899999999998,2858.12
-28.0,116.0,6.49317,3.77023,2890.51
-28.0,117.0,6.46422,3.75342,2877.62
-28.0,118.0,6.49444,3.7709699999999997,2891.07
-28.0,119.0,6.51,3.78,2898.0
-28.0,120.0,6.51,3.78,2898.0
-28.0,121.0,6.51,3.78,2898.0
-28.0,122.0,6.51,3.78,2898.0
-28.0,123.0,6.42014,3.7278200000000004,2858.0
-28.0,124.0,6.2638,3.63406,2795.36
-28.0,125.0,6.25838,3.6298600000000003,2795.41
-28.0,126.0,6.26788,3.63537,2799.65
-28.0,127.0,6.292859999999999,3.6498600000000003,2810.81
-28.0,128.0,6.3,3.654,2814.0
-28.0,129.0,6.29653,3.6519899999999996,2812.45
-28.0,130.0,6.29244,3.64961,2810.62
-28.0,131.0,6.30276,3.6454,2806.25
-28.0,132.0,6.27536,3.62336,2788.59
-28.0,133.0,6.175859999999999,3.57652,2751.92
-28.0,134.0,6.156770000000001,3.5729499999999996,2745.31
-28.0,135.0,6.07513,3.52557,2708.91
-28.0,136.0,6.04674,3.50909,2696.25
-28.0,137.0,6.15777,3.5735300000000003,2745.76
-28.0,138.0,6.246479999999999,3.62501,2785.31
-28.0,139.0,6.22032,3.60983,2773.65
-28.0,140.0,6.13465,3.5601100000000003,2735.45
-28.0,141.0,6.0433,3.5070900000000003,2694.72
-28.0,142.0,5.995850000000001,3.4795599999999998,2673.56
-28.0,143.0,5.9896899999999995,3.47598,2670.81
-28.0,144.0,6.03182,3.5004299999999997,2689.6
-28.0,145.0,6.03153,3.50027,2689.47
-28.0,146.0,6.081390000000001,3.5292,2711.7
-28.0,147.0,6.1691400000000005,3.58012,2750.83
-28.0,148.0,6.29934,3.65568,2808.88
-28.0,149.0,6.249770000000001,3.6264600000000002,2785.65
-28.0,150.0,6.2184099999999995,3.6229400000000003,2807.48
-28.0,151.0,6.201350000000001,3.61549,2805.72
-28.0,152.0,6.39467,3.72182,2873.39
-28.0,153.0,6.33632,3.69108,2856.94
-27.0,-71.0,5.07445,2.81479,2490.43
-27.0,-70.0,5.8501199999999995,3.41257,2652.05
-27.0,-69.0,6.169569999999999,3.59891,2796.87
-27.0,-68.0,6.13965,3.58146,2783.31
-27.0,-67.0,6.02311,3.51348,2730.48
-27.0,-66.0,6.0017700000000005,3.49133,2696.81
-27.0,-65.0,6.0177,3.49224,2683.3
-27.0,-64.0,6.13614,3.5383,2718.69
-27.0,-63.0,6.20357,3.54204,2721.56
-27.0,-62.0,6.22999,3.55712,2733.16
-27.0,-61.0,6.29805,3.59598,2763.01
-27.0,-60.0,6.257569999999999,3.59862,2767.94
-27.0,-59.0,6.15569,3.5703,2749.54
-27.0,-58.0,6.06328,3.5166999999999997,2708.27
-27.0,-57.0,6.2466800000000005,3.6230700000000002,2790.18
-27.0,-56.0,6.129,3.5548200000000003,2737.62
-27.0,-55.0,6.21457,3.60445,2775.84
-27.0,-54.0,6.2275,3.58647,2759.17
-27.0,-53.0,6.069850000000001,3.47915,2671.88
-27.0,-52.0,5.9506499999999996,3.45648,2649.84
-27.0,-51.0,5.90008,3.42585,2626.49
-27.0,-50.0,6.25957,3.63459,2786.52
-27.0,-49.0,6.15351,3.57301,2739.31
-27.0,16.0,6.38776,3.65881,2816.1
-27.0,17.0,6.51,3.717,2856.0
-27.0,18.0,6.51,3.717,2856.0
-27.0,19.0,6.33971,3.66591,2821.94
-27.0,20.0,6.3,3.654,2814.0
-27.0,21.0,6.2943,3.65069,2811.45
-27.0,22.0,6.18819,3.59175,2757.98
-27.0,23.0,6.10366,3.54297,2719.66
-27.0,24.0,6.16385,3.5790100000000002,2743.91
-27.0,25.0,6.20193,3.60112,2760.86
-27.0,26.0,6.241569999999999,3.6241399999999997,2778.51
-27.0,27.0,6.31189,3.66497,2809.81
-27.0,28.0,6.37486,3.70153,2837.84
-27.0,29.0,6.4387,3.7386,2866.26
-27.0,30.0,6.48458,3.76497,2887.32
-27.0,31.0,6.34511,3.68106,2832.04
-27.0,32.0,6.10145,3.5402199999999997,2722.1
-27.0,114.0,6.2890299999999995,3.6648,2843.42
-27.0,115.0,6.39038,3.70943,2847.35
-27.0,116.0,6.46888,3.75613,2879.7
-27.0,117.0,6.460109999999999,3.75103,2875.79
-27.0,118.0,6.51,3.78,2898.0
-27.0,119.0,6.51,3.78,2898.0
-27.0,120.0,6.51,3.78,2898.0
-27.0,121.0,6.51,3.78,2898.0
-27.0,122.0,6.4942,3.77082,2890.96
-27.0,123.0,6.38466,3.70619,2844.61
-27.0,124.0,6.19469,3.59292,2766.96
-27.0,125.0,6.25135,3.6257800000000002,2792.27
-27.0,126.0,6.27433,3.63911,2802.54
-27.0,127.0,6.29169,3.64918,2810.29
-27.0,128.0,6.18105,3.57606,2752.99
-27.0,129.0,5.63738,2.9833499999999997,2265.78
-27.0,130.0,6.16367,3.56632,2745.52
-27.0,131.0,6.29936,3.60198,2768.22
-27.0,132.0,6.3055699999999995,3.60028,2766.31
-27.0,133.0,6.2445200000000005,3.58801,2756.89
-27.0,134.0,6.2422200000000005,3.59291,2760.65
-27.0,135.0,6.287640000000001,3.6488899999999997,2803.67
-27.0,136.0,6.24407,3.62361,2784.24
-27.0,137.0,6.23338,3.6174,2779.47
-27.0,138.0,6.2638,3.6350599999999997,2793.04
-27.0,139.0,6.24871,3.6263,2786.31
-27.0,140.0,6.14948,3.56871,2742.06
-27.0,141.0,6.05018,3.5110900000000003,2697.79
-27.0,142.0,6.09201,3.5353600000000003,2716.44
-27.0,143.0,6.09005,3.53422,2715.56
-27.0,144.0,6.06711,3.5209200000000003,2705.34
-27.0,145.0,6.02604,3.49708,2687.02
-27.0,146.0,5.98684,3.47433,2669.54
-27.0,147.0,6.163939999999999,3.5770999999999997,2748.51
-27.0,148.0,6.19644,3.59597,2763.0
-27.0,149.0,6.25192,3.62816,2787.74
-27.0,150.0,6.20817,3.61169,2789.99
-27.0,151.0,6.10018,3.55671,2760.59
-27.0,152.0,6.2642299999999995,3.6499800000000002,2827.44
-27.0,153.0,6.194649999999999,3.61171,2802.91
-26.0,-70.0,6.0527,3.5307399999999998,2743.89
-26.0,-69.0,6.13933,3.58127,2783.16
-26.0,-68.0,6.00371,3.50217,2721.68
-26.0,-67.0,5.907430000000001,3.446,2678.03
-26.0,-66.0,5.93037,3.44537,2653.78
-26.0,-65.0,6.09313,3.53601,2716.94
-26.0,-64.0,6.13027,3.52698,2710.0
-26.0,-63.0,6.138,3.5046,2692.8
-26.0,-62.0,6.138,3.5046,2692.8
-26.0,-61.0,6.2053,3.54302,2722.32
-26.0,-60.0,6.16688,3.5550900000000003,2735.43
-26.0,-59.0,6.11471,3.54653,2731.24
-26.0,-58.0,6.0704899999999995,3.52088,2711.48
-26.0,-57.0,6.0919300000000005,3.5333200000000002,2721.06
-26.0,-56.0,6.1635100000000005,3.57484,2753.03
-26.0,-55.0,6.24,3.6191999999999998,2787.2
-26.0,-54.0,6.29321,3.62904,2792.45
-26.0,-53.0,6.249140000000001,3.58622,2753.67
-26.0,-52.0,5.99099,3.47864,2666.96
-26.0,-51.0,5.9524,3.45623,2649.78
-26.0,-50.0,6.09457,3.53878,2713.07
-26.0,-49.0,6.2589,3.6342,2786.22
-26.0,15.0,6.17168,3.55885,2748.99
-26.0,16.0,6.51,3.717,2856.0
-26.0,17.0,6.51,3.717,2856.0
-26.0,18.0,6.51,3.717,2856.0
-26.0,19.0,6.443779999999999,3.69713,2842.76
-26.0,20.0,6.32815,3.65288,2811.21
-26.0,21.0,6.332,3.65081,2809.14
-26.0,22.0,6.39267,3.66459,2814.25
-26.0,23.0,6.030279999999999,3.5014499999999997,2684.45
-26.0,24.0,6.076,3.528,2704.8
-26.0,25.0,6.076,3.528,2704.8
-26.0,26.0,6.19104,3.5948,2756.01
-26.0,27.0,6.35671,3.6909899999999998,2829.76
-26.0,28.0,6.42871,3.7328,2861.81
-26.0,29.0,6.43904,3.7388000000000003,2866.41
-26.0,30.0,6.4353,3.73663,2864.75
-26.0,31.0,6.37458,3.69935,2842.42
-26.0,32.0,6.15564,3.57027,2749.52
-26.0,33.0,6.03172,3.51013,2717.63
-26.0,114.0,6.225359999999999,3.61995,2799.15
-26.0,115.0,6.33601,3.67735,2824.34
-26.0,116.0,6.48337,3.7645399999999998,2886.15
-26.0,117.0,6.50485,3.77701,2895.71
-26.0,118.0,6.44992,3.74511,2871.25
-26.0,119.0,6.41455,3.72316,2858.83
-26.0,120.0,6.39249,3.7095,2851.0
-26.0,121.0,5.90836,3.42787,2636.69
-26.0,122.0,6.10225,3.53952,2725.16
-26.0,123.0,6.2256599999999995,3.61089,2780.8
-26.0,124.0,6.24,3.6191999999999998,2787.2
-26.0,125.0,6.25363,3.62711,2793.29
-26.0,126.0,6.2635,3.63283,2797.69
-26.0,127.0,6.15026,3.5671500000000003,2747.12
-26.0,128.0,6.147,3.53582,2719.73
-26.0,129.0,6.1408000000000005,3.5061999999999998,2694.03
-26.0,130.0,6.10252,3.48434,2677.24
-26.0,131.0,6.15075,3.51188,2698.39
-26.0,132.0,6.229979999999999,3.55712,2733.15
-26.0,133.0,6.242850000000001,3.56446,2738.8
-26.0,134.0,6.262,3.5754,2747.2
-26.0,135.0,6.28376,3.6233400000000002,2784.04
-26.0,136.0,6.250520000000001,3.62735,2787.12
-26.0,137.0,6.26244,3.63427,2792.43
-26.0,138.0,6.228479999999999,3.61456,2777.29
-26.0,139.0,6.1298900000000005,3.55735,2733.33
-26.0,140.0,6.16567,3.57811,2749.28
-26.0,141.0,6.069319999999999,3.5221999999999998,2706.32
-26.0,142.0,6.09744,3.53851,2718.86
-26.0,143.0,6.131729999999999,3.55841,2734.15
-26.0,144.0,6.040109999999999,3.50525,2693.3
-26.0,145.0,5.90367,3.42606,2632.46
-26.0,146.0,5.9831199999999995,3.47217,2667.88
-26.0,147.0,6.06278,3.5184,2703.4
-26.0,148.0,5.94376,3.44933,2650.33
-26.0,149.0,6.20811,3.60274,2768.21
-26.0,150.0,5.896850000000001,3.4345100000000004,2659.67
-26.0,151.0,6.07228,3.54045,2747.96
-26.0,152.0,6.20925,3.62125,2812.58
-26.0,153.0,6.22476,3.6304600000000002,2820.07
-25.0,-70.0,5.83979,3.40655,2647.37
-25.0,-69.0,5.92429,3.4558400000000002,2685.68
-25.0,-68.0,5.87753,3.42856,2664.48
-25.0,-67.0,5.80303,3.3851,2630.71
-25.0,-66.0,5.82129,3.38881,2621.82
-25.0,-65.0,5.98109,3.4709899999999996,2666.98
-25.0,-64.0,6.06712,3.50509,2693.18
-25.0,-63.0,6.179180000000001,3.5281100000000003,2710.87
-25.0,-62.0,6.138,3.5046,2692.8
-25.0,-61.0,6.138,3.5046,2692.8
-25.0,-60.0,6.027520000000001,3.46761,2667.32
-25.0,-59.0,6.039020000000001,3.50263,2697.43
-25.0,-58.0,6.02515,3.49459,2691.23
-25.0,-57.0,6.12,3.5496,2733.6
-25.0,-56.0,6.12877,3.55469,2737.52
-25.0,-55.0,6.27081,3.63707,2800.96
-25.0,-54.0,6.35342,3.65552,2811.9
-25.0,-53.0,6.37778,3.6415100000000002,2798.0
-25.0,-52.0,6.19274,3.5755100000000004,2743.25
-25.0,-51.0,6.158810000000001,3.5659099999999997,2734.88
-25.0,-50.0,6.09124,3.53685,2711.59
-25.0,-49.0,6.0569,3.5169099999999998,2696.3
-25.0,-48.0,6.02151,3.50273,2699.92
-25.0,15.0,5.78315,3.3684499999999997,2615.72
-25.0,16.0,6.41333,3.6702199999999996,2823.54
-25.0,17.0,6.51,3.717,2856.0
-25.0,18.0,6.51,3.717,2856.0
-25.0,19.0,6.51,3.717,2856.0
-25.0,20.0,6.4686,3.69336,2837.84
-25.0,21.0,6.458399999999999,3.68754,2833.36
-25.0,22.0,6.02629,3.4838,2672.45
-25.0,23.0,5.951029999999999,3.45543,2649.17
-25.0,24.0,6.05155,3.5138000000000003,2693.92
-25.0,25.0,6.10275,3.54353,2716.71
-25.0,26.0,6.30962,3.66365,2808.8
-25.0,27.0,6.28272,3.6480300000000003,2796.82
-25.0,28.0,6.394220000000001,3.7127800000000004,2846.46
-25.0,29.0,6.4455,3.74255,2869.29
-25.0,30.0,6.41487,3.7247600000000003,2855.65
-25.0,31.0,6.4381,3.73798,2866.63
-25.0,32.0,6.29251,3.64966,2810.66
-25.0,33.0,6.266229999999999,3.6383,2806.68
-25.0,34.0,6.26471,3.64576,2822.71
-25.0,45.0,6.419779999999999,3.68228,2836.28
-25.0,46.0,6.288930000000001,3.67038,2836.9
-25.0,114.0,6.286359999999999,3.65109,2817.92
-25.0,115.0,6.31881,3.6670700000000003,2817.37
-25.0,116.0,6.3600900000000005,3.6900500000000003,2838.03
-25.0,117.0,6.27438,3.6400300000000003,2800.48
-25.0,118.0,6.10937,3.5468,2721.01
-25.0,119.0,6.26306,3.6325700000000003,2797.5
-25.0,120.0,6.3,3.654,2814.0
-25.0,121.0,6.17546,3.58177,2758.37
-25.0,122.0,6.2843599999999995,3.64493,2807.02
-25.0,123.0,6.2853,3.6461799999999998,2805.79
-25.0,124.0,6.30267,3.65693,2811.98
-25.0,125.0,6.28944,3.64989,2804.6
-25.0,126.0,6.2347600000000005,3.6182,2780.09
-25.0,127.0,6.10888,3.53809,2724.18
-25.0,128.0,6.1323,3.50535,2693.82
-25.0,129.0,6.16026,3.51731,2702.57
-25.0,130.0,6.30444,3.5996300000000003,2765.82
-25.0,131.0,6.376930000000001,3.64102,2797.62
-25.0,132.0,6.430479999999999,3.6715999999999998,2821.11
-25.0,133.0,6.40092,3.6547199999999997,2808.15
-25.0,134.0,6.37053,3.63736,2794.81
-25.0,135.0,6.25752,3.5793600000000003,2750.24
-25.0,136.0,6.2667600000000006,3.63596,2793.73
-25.0,137.0,6.24221,3.6225300000000002,2783.41
-25.0,138.0,6.14763,3.56764,2741.24
-25.0,139.0,6.13341,3.55939,2734.9
-25.0,140.0,6.11173,3.54681,2725.23
-25.0,141.0,6.05021,3.5111,2697.8
-25.0,142.0,6.09946,3.5396799999999997,2719.76
-25.0,143.0,6.1,3.54,2720.0
-25.0,144.0,6.07058,3.5229299999999997,2706.88
-25.0,145.0,6.087899999999999,3.5329800000000002,2714.6
-25.0,146.0,6.2152899999999995,3.60691,2771.41
-25.0,147.0,6.07424,3.5250500000000002,2708.51
-25.0,148.0,5.966270000000001,3.46239,2660.37
-25.0,149.0,6.00165,3.4890100000000004,2690.98
-25.0,150.0,6.05283,3.52911,2739.16
-25.0,151.0,6.144100000000001,3.58232,2780.46
-25.0,152.0,6.2082299999999995,3.6201999999999996,2810.84
-24.0,-70.0,6.0728599999999995,3.5425,2753.03
-24.0,-69.0,5.960310000000001,3.4768499999999998,2702.01
-24.0,-68.0,5.86262,3.4198600000000003,2657.72
-24.0,-67.0,5.72417,3.3390999999999997,2594.96
-24.0,-66.0,5.86287,3.4141399999999997,2640.01
