SiO2,TiO2,Al2O3,FeO,MgO,CaO,Na2O,K2O,H2O_Total,CO2,MnO,P2O5,Li,Be,B,F,S,Cl,Sc,V,Cr,Co,Ni,Cu,Zn,Ga,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Pd,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
43.46,0.06,2.27,-1.0,42.12,1.83,0.14,0.008,-1.0,-1.0,0.14,0.005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.3,48.0,3259.0,121.0,2457.0,-1.0,59.4,3.5,-1.0,-1.0,0.409,5.25,1.5,2.8,0.2,-1.0,-1.0,0.116,0.319,-1.0,0.287,0.116,0.052,-1.0,0.03,-1.0,-1.0,-1.0,-1.0,0.176,0.038
45.41,0.09,2.71,-1.0,40.04,2.52,0.17,0.007,-1.0,-1.0,0.13,0.007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.2,59.1,2647.0,109.0,2223.0,-1.0,52.4,2.9,-1.0,-1.0,0.265,9.6,2.2,4.0,0.8,-1.0,-1.0,0.239,0.717,-1.0,0.587,0.21,0.083,-1.0,0.052,-1.0,-1.0,-1.0,-1.0,0.25,0.043
44.81,0.07,1.91,-1.0,42.11,1.54,0.11,0.007,-1.0,-1.0,0.13,0.007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.7,42.8,2572.0,110.0,2284.0,-1.0,58.4,3.1,-1.0,-1.0,0.252,4.75,1.1,3.7,0.6,-1.0,-1.0,0.228,0.479,-1.0,0.342,0.113,0.044,0.16,-1.0,0.17,-1.0,0.116,-1.0,0.117,0.033
45.4,0.05,1.7,-1.0,41.7,1.93,0.11,0.003,-1.0,-1.0,0.13,0.007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,44.0,3055.0,109.0,2333.0,-1.0,51.0,2.8,-1.0,-1.0,0.101,7.22,1.2,1.8,0.5,-1.0,-1.0,0.505,0.876,-1.0,0.523,0.124,0.046,-1.0,0.021,-1.0,-1.0,-1.0,-1.0,0.13,0.027
44.06,0.02,1.27,-1.0,44.01,1.23,0.06,0.004,-1.0,-1.0,0.13,0.009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.2,32.3,2377.0,114.0,2452.0,-1.0,54.4,2.1,-1.0,-1.0,0.204,19.35,0.5,2.6,1.2,-1.0,-1.0,0.359,0.799,-1.0,0.453,0.096,0.031,0.1,0.009,-1.0,-1.0,0.057,-1.0,0.067,0.02
43.02,0.04,2.24,-1.0,42.76,1.64,0.22,0.02,-1.0,-1.0,0.14,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.51,0.12,3.64,-1.0,37.97,2.93,0.3,0.02,-1.0,-1.0,0.15,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.66,0.04,2.64,-1.0,39.91,1.92,0.15,0.01,-1.0,-1.0,0.15,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.82,0.04,1.97,-1.0,41.6,1.17,0.14,0.02,-1.0,-1.0,0.14,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43.72,0.04,1.65,-1.0,44.12,1.47,0.14,-1.0,-1.0,-1.0,0.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.36,0.05,1.69,-1.0,44.25,1.72,0.12,-1.0,-1.0,-1.0,0.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
45.19,0.1,2.91,-1.0,40.26,2.6,0.14,-1.0,-1.0,-1.0,0.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,9.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43.87,0.02,0.72,-1.0,45.95,0.67,0.19,0.03,-1.0,-1.0,0.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43.15,0.04,1.25,-1.0,44.41,1.22,0.32,0.03,-1.0,-1.0,0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.854,53.46,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.959,0.701,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.64,0.06,2.12,-1.0,42.26,2.2,0.19,-1.0,-1.0,-1.0,0.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.3,0.11,2.75,-1.0,40.65,2.64,0.19,-1.0,-1.0,-1.0,0.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.51,0.17,3.69,-1.0,38.35,3.49,0.72,0.17,-1.0,-1.0,0.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.95,0.17,3.86,-1.0,37.99,3.54,0.4,0.03,-1.0,-1.0,0.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.8,0.08,2.62,-1.0,40.36,2.54,0.16,0.08,-1.0,-1.0,0.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
45.67,0.45,4.3,-1.0,36.09,4.74,0.64,0.08,-1.0,-1.0,0.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43.34,0.14,1.54,-1.0,41.68,1.6,0.3,0.04,-1.0,-1.0,0.15,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.4,0.07,2.45,-1.0,38.37,2.88,0.55,0.14,-1.0,-1.0,0.18,0.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.3,0.1,1.04,-1.0,44.01,2.5,0.51,0.07,-1.0,-1.0,0.15,0.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.13,0.11,1.04,-1.0,42.58,2.98,0.46,0.06,-1.0,-1.0,0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
41.6,0.1,0.7,-1.0,42.39,1.83,0.25,0.1,-1.0,-1.0,0.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.36,0.07,1.71,-1.0,41.77,3.96,0.82,0.11,-1.0,-1.0,0.14,0.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.02,0.31,1.73,-1.0,38.12,3.65,0.4,0.04,-1.0,-1.0,0.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43.39,0.02,0.68,-1.0,46.9,0.63,0.24,0.02,-1.0,-1.0,0.13,0.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.69,0.02,1.07,-1.0,47.04,0.57,0.05,0.01,-1.0,-1.0,0.13,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,17.9,1900.0,119.0,2750.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.144,12.75,0.3,-1.0,-1.0,-1.0,0.0011,0.878,1.97,0.222,0.82,0.133,0.0331,0.094,0.013,-1.0,0.0113,0.039,0.0046,0.024,0.0062
44.26,-1.0,0.86,-1.0,46.08,0.76,0.12,0.017,-1.0,-1.0,0.13,0.0196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.8,22.7,3200.0,112.0,2530.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11,23.9,0.73,-1.0,-1.0,-1.0,0.0004,1.74,2.63,0.556,2.19,0.346,0.0993,0.25,0.032,-1.0,0.0269,0.066,0.009,0.056,0.0094
43.58,0.03,1.02,-1.0,43.68,0.97,0.12,0.02,-1.0,-1.0,0.15,0.006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.6,32.2,2790.0,113.0,2370.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.053,5.054,0.68,-1.0,-1.0,-1.0,0.0013,0.259,0.59,0.101,0.5,0.115,0.0389,0.14,0.023,-1.0,0.0288,0.084,0.0135,0.092,0.0158
44.42,0.0062,2.13,-1.0,43.43,2.31,0.18,0.008,-1.0,-1.0,0.13,0.0038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.5,52.6,3270.0,110.0,2300.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.071,7.877,1.78,-1.0,-1.0,-1.0,0.0040999999999999995,0.271,0.58,0.0937,0.48,0.165,0.0683,0.28,0.048,-1.0,0.0737,0.22,0.0291,0.207,0.0321
44.16,-1.0,1.45,-1.0,42.72,2.87,0.29,0.014,-1.0,-1.0,0.11,0.0396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.5,55.7,3650.0,113.0,2115.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.371,41.86,1.2,-1.0,-1.0,-1.0,0.0050999999999999995,3.37,2.88,0.477,1.7,0.3,0.099,0.29,0.038,-1.0,0.05,0.146,0.0211,0.117,0.0209
45.19,0.06,2.98,-1.0,40.56,2.5,0.19,0.002,-1.0,-1.0,0.13,0.004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.2,96.7,3950.0,102.0,2100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.042,8.588,2.67,-1.0,-1.0,-1.0,0.0032,0.361,0.55,0.088,0.458,0.187,0.0825,0.3,0.061,-1.0,0.11,0.33,0.0497,0.31,0.055
45.48,0.03,1.42,-1.0,43.11,0.86,0.14,-1.0,-1.0,-1.0,0.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,2900.0,-1.0,2423.0,3.0,41.5,-1.0,-1.0,-1.0,0.389,3.37,-1.0,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.349,0.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
46.18,0.03,1.43,-1.0,42.74,0.87,0.05,-1.0,-1.0,-1.0,0.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.6,2812.0,-1.0,2362.0,2.6,37.6,-1.0,-1.0,-1.0,0.203,2.823,-1.0,3.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.317,0.073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.96,0.07,2.02,-1.0,41.9,1.85,0.23,-1.0,-1.0,-1.0,0.13,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,2886.0,-1.0,2476.0,11.2,49.6,-1.0,-1.0,-1.0,0.232,11.58,1.5,6.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.774,0.203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
45.1,0.11,3.13,-1.0,39.89,2.84,0.24,0.02,-1.0,-1.0,0.12,0.01,1.35,0.26,-1.0,-1.0,-1.0,-1.0,14.34,67.7,3040.0,110.0,2095.0,10.9,41.54,2.26,-1.0,-1.0,0.237,8.63,3.24,5.35,0.178,-1.0,-1.0,0.169,0.526,0.0959,0.555,0.219,0.0917,0.356,0.072,0.476,0.11,0.333,-1.0,0.32,0.0515
44.51,0.04,1.3,-1.0,43.25,0.85,0.08,-1.0,-1.0,-1.0,0.13,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.7,5612.0,-1.0,2398.0,12.0,47.2,-1.0,-1.0,-1.0,0.045,5.762,0.4,6.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.461,0.122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.71,0.83,2.89,-1.0,35.3,2.6,0.55,1.42,-1.0,-1.0,0.16,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.7,2624.0,-1.0,2107.0,3.9,104.1,-1.0,-1.0,-1.0,32.1,89.23,3.5,43.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.269,1.018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.85,0.35,2.54,-1.0,38.78,3.71,0.61,0.81,-1.0,-1.0,0.15,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.8,2262.0,-1.0,2089.0,3.7,56.6,-1.0,-1.0,-1.0,22.46,92.3,4.3,79.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.364,1.211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.02,0.12,1.47,-1.0,41.56,1.12,0.23,-1.0,-1.0,-1.0,0.15,0.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.8,3186.0,-1.0,2402.0,5.7,78.7,-1.0,-1.0,-1.0,0.156,10.73,1.2,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.87,0.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
39.99,0.01,2.1,-1.0,46.35,0.57,0.23,0.1,-1.0,-1.0,0.12,0.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,8350.0,132.0,2580.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.71,-1.0,-1.0,-1.0,-1.0,0.98,1.7,0.25,0.88,0.163,0.056,0.17,0.022,-1.0,0.028,0.082,0.011,0.083,0.016
43.19,-1.0,2.26,-1.0,43.55,0.76,0.19,0.06,-1.0,-1.0,0.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1710.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43.82,0.03,2.55,-1.0,43.52,1.18,0.35,0.14,-1.0,-1.0,0.13,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.5,-1.0,2900.0,135.0,2300.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.93,-1.0,-1.0,-1.0,-1.0,0.85,1.5,0.21,0.81,0.171,0.061,0.2,0.032,-1.0,0.033,0.093,0.015,0.098,0.02
43.53,0.02,3.12,-1.0,42.77,1.41,0.31,0.12,-1.0,-1.0,0.15,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2050.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43.84,0.11,3.07,-1.0,41.57,2.16,0.16,0.03,-1.0,-1.0,0.13,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.8,-1.0,1550.0,114.0,2340.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0815,8.47,2.3,-1.0,-1.0,-1.0,-1.0,0.84,2.0,0.36,0.6769,0.1624,0.119,0.39,0.06,-1.0,0.096,0.24,0.038,0.27,0.041
45.14,0.14,4.6,-1.0,36.87,3.66,0.28,0.04,-1.0,-1.0,0.14,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.1,-1.0,3080.0,107.0,1970.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.395,7.74,5.6,-1.0,-1.0,-1.0,-1.0,0.21,0.79,0.18,0.812,0.377,0.228,0.89,0.16,-1.0,0.23,0.62,0.092,0.54,0.098
43.09,0.05,1.45,-1.0,41.45,1.11,0.38,0.19,-1.0,-1.0,0.18,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.6,-1.0,1450.0,119.0,2300.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,-1.0,1.36,0.99,0.34,1.5,0.314,0.101,0.36,0.055,-1.0,0.076,0.27,0.041,0.27,0.07
43.65,0.26,0.83,-1.0,39.97,1.19,0.14,0.06,-1.0,-1.0,0.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2805.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.23,0.03,0.98,-1.0,44.88,0.85,0.06,0.007,-1.0,-1.0,0.12,0.01,-1.0,-1.0,-1.0,115.0,-1.0,85.0,6.9,-1.0,2089.0,121.0,2547.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.285,0.625,-1.0,0.3,0.063,0.025,-1.0,0.0175,-1.0,-1.0,-1.0,-1.0,0.08,0.015
44.75,0.03,0.8,-1.0,44.5,1.09,0.09,0.008,-1.0,-1.0,0.12,0.01,-1.0,-1.0,-1.0,160.0,-1.0,78.0,-1.0,-1.0,1640.0,-1.0,2514.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24,0.49,-1.0,0.22,0.052,0.019,0.061,0.0126,-1.0,-1.0,-1.0,-1.0,0.018,0.0044
45.0,0.02,1.0,-1.0,43.02,1.25,0.11,0.005,-1.0,-1.0,0.1,0.01,-1.0,-1.0,-1.0,120.0,-1.0,90.0,-1.0,-1.0,1780.0,-1.0,2360.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.445,1.225,-1.0,0.84,0.235,0.0725,0.241,0.0455,-1.0,-1.0,-1.0,-1.0,0.167,0.03
44.5,0.02,0.99,-1.0,44.68,0.78,0.09,0.003,-1.0,-1.0,0.1,0.01,-1.0,-1.0,-1.0,130.0,-1.0,92.0,-1.0,-1.0,1510.0,-1.0,2440.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.73,1.05,-1.0,0.39,0.087,0.032,0.102,0.021,-1.0,-1.0,-1.0,-1.0,0.087,0.01087
44.39,0.07,1.04,-1.0,42.57,1.76,0.11,0.006,-1.0,-1.0,0.14,0.01,-1.0,-1.0,-1.0,100.0,-1.0,102.0,9.28,-1.0,1935.0,120.0,2409.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.61,1.27,-1.0,0.69,0.164,0.06,0.19,0.035,-1.0,-1.0,-1.0,-1.0,0.127,0.025
44.46,0.02,0.78,-1.0,44.95,0.73,0.08,0.0012,-1.0,-1.0,0.12,0.01,-1.0,-1.0,-1.0,95.0,-1.0,75.0,5.91,-1.0,1741.0,123.0,2541.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,1.1,-1.0,0.42,0.074,0.0255,0.056,0.0095,-1.0,-1.0,-1.0,-1.0,0.041,0.01
44.52,0.04,0.78,-1.0,45.06,0.68,0.04,0.01,-1.0,-1.0,0.12,0.01,-1.0,-1.0,-1.0,150.0,-1.0,69.0,5.73,-1.0,1698.0,120.0,2495.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.59,1.22,-1.0,0.64,0.107,0.032,-1.0,0.017,-1.0,-1.0,-1.0,-1.0,0.065,0.015
44.5,0.03,0.78,-1.0,44.81,0.8,0.07,0.009,-1.0,-1.0,0.11,0.01,-1.0,-1.0,-1.0,180.0,-1.0,80.0,-1.0,-1.0,1920.0,-1.0,2360.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34,0.7,-1.0,0.37,0.058,0.0158,-1.0,0.01,-1.0,-1.0,-1.0,-1.0,0.08,0.02
43.6,0.03,1.01,-1.0,45.84,0.6,0.05,0.046,-1.0,-1.0,0.13,0.01,-1.0,-1.0,-1.0,200.0,-1.0,115.0,-1.0,-1.0,2050.0,-1.0,2590.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.96,1.775,-1.0,0.68,0.13,0.0485,0.153,0.023,-1.0,-1.0,-1.0,-1.0,0.1,0.0237
43.95,0.07,0.99,-1.0,44.07,1.02,0.12,0.02,-1.0,-1.0,0.13,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.88,-1.0,1469.0,122.0,2432.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
